emoji,unicode,name_en,name_id,alias,emoji_clean,has_skin_tone,category,aliases
🧖🏾‍♀️,🧖🏾‍♀️,woman_in_steamy_room_medium-dark_skin_tone,wanita_di_ruangan_beruap_warna_kulit_gelap-sedang,wanita_di_ruangan_beruap_warna_kulit_gelap-sedang_ruang_uap_sauna,\U0001f9d6\U0001f3fe\u200d\u2640\ufe0f,True,woman_in_steamy_room,"['wanita', 'di', 'ruangan', 'beruap', 'warna', 'kulit', 'gelap-sedang', 'ruang', 'uap', 'sauna']"
🧖🏿‍♀️,🧖🏿‍♀️,woman_in_steamy_room_dark_skin_tone,wanita_di_ruangan_beruap_warna_kulit_gelap,wanita_di_ruangan_beruap_warna_kulit_gelap_ruang_uap_sauna,\U0001f9d6\U0001f3ff\u200d\u2640\ufe0f,True,woman_in_steamy_room_dark_skin,"['wanita', 'di', 'ruangan', 'beruap', 'warna', 'kulit', 'gelap', 'ruang', 'uap', 'sauna']"
🧗🏻,🧗🏻,person_climbing_light_skin_tone,orang_memanjat_warna_kulit_cerah,orang_memanjat_warna_kulit_cerah_pemanjat,\U0001f9d7\U0001f3fb,True,person_climbing_light_skin,"['orang', 'memanjat', 'warna', 'kulit', 'cerah', 'pemanjat']"
🧗🏼,🧗🏼,person_climbing_medium-light_skin_tone,orang_memanjat_warna_kulit_cerah-sedang,orang_memanjat_warna_kulit_cerah-sedang_pemanjat,\U0001f9d7\U0001f3fc,True,person_climbing,"['orang', 'memanjat', 'warna', 'kulit', 'cerah-sedang', 'pemanjat']"
🧗🏽,🧗🏽,person_climbing_medium_skin_tone,orang_memanjat_warna_kulit_sedang,orang_memanjat_warna_kulit_sedang_pemanjat,\U0001f9d7\U0001f3fd,True,person_climbing_medium_skin,"['orang', 'memanjat', 'warna', 'kulit', 'sedang', 'pemanjat']"
🧗🏾,🧗🏾,person_climbing_medium-dark_skin_tone,orang_memanjat_warna_kulit_gelap-sedang,orang_memanjat_warna_kulit_gelap-sedang_pemanjat,\U0001f9d7\U0001f3fe,True,person_climbing,"['orang', 'memanjat', 'warna', 'kulit', 'gelap-sedang', 'pemanjat']"
🧗🏿,🧗🏿,person_climbing_dark_skin_tone,orang_memanjat_warna_kulit_gelap,orang_memanjat_warna_kulit_gelap_pemanjat,\U0001f9d7\U0001f3ff,True,person_climbing_dark_skin,"['orang', 'memanjat', 'warna', 'kulit', 'gelap', 'pemanjat']"
🧗🏻‍♂️,🧗🏻‍♂️,man_climbing_light_skin_tone,pria_memanjat_warna_kulit_cerah,pria_memanjat_warna_kulit_cerah_pemanjat,\U0001f9d7\U0001f3fb\u200d\u2642\ufe0f,True,man_climbing_light_skin,"['pria', 'memanjat', 'warna', 'kulit', 'cerah', 'pemanjat']"
🧗🏼‍♂️,🧗🏼‍♂️,man_climbing_medium-light_skin_tone,pria_memanjat_warna_kulit_cerah-sedang,pria_memanjat_warna_kulit_cerah-sedang_pemanjat,\U0001f9d7\U0001f3fc\u200d\u2642\ufe0f,True,man_climbing,"['pria', 'memanjat', 'warna', 'kulit', 'cerah-sedang', 'pemanjat']"
🧗🏽‍♂️,🧗🏽‍♂️,man_climbing_medium_skin_tone,pria_memanjat_warna_kulit_sedang,pria_memanjat_warna_kulit_sedang_pemanjat,\U0001f9d7\U0001f3fd\u200d\u2642\ufe0f,True,man_climbing_medium_skin,"['pria', 'memanjat', 'warna', 'kulit', 'sedang', 'pemanjat']"
🧗🏾‍♂️,🧗🏾‍♂️,man_climbing_medium-dark_skin_tone,pria_memanjat_warna_kulit_gelap-sedang,pria_memanjat_warna_kulit_gelap-sedang_pemanjat,\U0001f9d7\U0001f3fe\u200d\u2642\ufe0f,True,man_climbing,"['pria', 'memanjat', 'warna', 'kulit', 'gelap-sedang', 'pemanjat']"
🧗🏿‍♂️,🧗🏿‍♂️,man_climbing_dark_skin_tone,pria_memanjat_warna_kulit_gelap,pria_memanjat_warna_kulit_gelap_pemanjat,\U0001f9d7\U0001f3ff\u200d\u2642\ufe0f,True,man_climbing_dark_skin,"['pria', 'memanjat', 'warna', 'kulit', 'gelap', 'pemanjat']"
🧗🏻‍♀️,🧗🏻‍♀️,woman_climbing_light_skin_tone,wanita_memanjat_warna_kulit_cerah,wanita_memanjat_warna_kulit_cerah_pemanjat,\U0001f9d7\U0001f3fb\u200d\u2640\ufe0f,True,woman_climbing_light_skin,"['wanita', 'memanjat', 'warna', 'kulit', 'cerah', 'pemanjat']"
🧗🏼‍♀️,🧗🏼‍♀️,woman_climbing_medium-light_skin_tone,wanita_memanjat_warna_kulit_cerah-sedang,wanita_memanjat_warna_kulit_cerah-sedang_pemanjat,\U0001f9d7\U0001f3fc\u200d\u2640\ufe0f,True,woman_climbing,"['wanita', 'memanjat', 'warna', 'kulit', 'cerah-sedang', 'pemanjat']"
🧗🏽‍♀️,🧗🏽‍♀️,woman_climbing_medium_skin_tone,wanita_memanjat_warna_kulit_sedang,wanita_memanjat_warna_kulit_sedang_pemanjat,\U0001f9d7\U0001f3fd\u200d\u2640\ufe0f,True,woman_climbing_medium_skin,"['wanita', 'memanjat', 'warna', 'kulit', 'sedang', 'pemanjat']"
🧗🏾‍♀️,🧗🏾‍♀️,woman_climbing_medium-dark_skin_tone,wanita_memanjat_warna_kulit_gelap-sedang,wanita_memanjat_warna_kulit_gelap-sedang_pemanjat,\U0001f9d7\U0001f3fe\u200d\u2640\ufe0f,True,woman_climbing,"['wanita', 'memanjat', 'warna', 'kulit', 'gelap-sedang', 'pemanjat']"
🧗🏿‍♀️,🧗🏿‍♀️,woman_climbing_dark_skin_tone,wanita_memanjat_warna_kulit_gelap,wanita_memanjat_warna_kulit_gelap_pemanjat,\U0001f9d7\U0001f3ff\u200d\u2640\ufe0f,True,woman_climbing_dark_skin,"['wanita', 'memanjat', 'warna', 'kulit', 'gelap', 'pemanjat']"
🏇🏻,🏇🏻,horse_racing_light_skin_tone,balap_kuda_warna_kulit_cerah,balap_kuda_warna_kulit_cerah_balapan_joki_pacuan,\U0001f3c7\U0001f3fb,True,horse_racing_light_skin,"['balap', 'kuda', 'warna', 'kulit', 'cerah', 'balapan', 'joki', 'pacuan']"
🏇🏼,🏇🏼,horse_racing_medium-light_skin_tone,balap_kuda_warna_kulit_cerah-sedang,balap_kuda_warna_kulit_cerah-sedang_balapan_joki_pacuan,\U0001f3c7\U0001f3fc,True,horse_racing,"['balap', 'kuda', 'warna', 'kulit', 'cerah-sedang', 'balapan', 'joki', 'pacuan']"
🏇🏽,🏇🏽,horse_racing_medium_skin_tone,balap_kuda_warna_kulit_sedang,balap_kuda_warna_kulit_sedang_balapan_joki_pacuan,\U0001f3c7\U0001f3fd,True,horse_racing_medium_skin,"['balap', 'kuda', 'warna', 'kulit', 'sedang', 'balapan', 'joki', 'pacuan']"
🏇🏾,🏇🏾,horse_racing_medium-dark_skin_tone,balap_kuda_warna_kulit_gelap-sedang,balap_kuda_warna_kulit_gelap-sedang_balapan_joki_pacuan,\U0001f3c7\U0001f3fe,True,horse_racing,"['balap', 'kuda', 'warna', 'kulit', 'gelap-sedang', 'balapan', 'joki', 'pacuan']"
🏇🏿,🏇🏿,horse_racing_dark_skin_tone,balap_kuda_warna_kulit_gelap,balap_kuda_warna_kulit_gelap_balapan_joki_pacuan,\U0001f3c7\U0001f3ff,True,horse_racing_dark_skin,"['balap', 'kuda', 'warna', 'kulit', 'gelap', 'balapan', 'joki', 'pacuan']"
🏂🏻,🏂🏻,snowboarder_light_skin_tone,peselancar_salju_warna_kulit_cerah,peselancar_salju_warna_kulit_cerah_papan_seluncur_ski,\U0001f3c2\U0001f3fb,True,snowboarder_light_skin,"['peselancar', 'salju', 'warna', 'kulit', 'cerah', 'papan', 'seluncur', 'ski']"
🏂🏼,🏂🏼,snowboarder_medium-light_skin_tone,peselancar_salju_warna_kulit_cerah-sedang,peselancar_salju_warna_kulit_cerah-sedang_papan_seluncur_ski,\U0001f3c2\U0001f3fc,True,snowboarder,"['peselancar', 'salju', 'warna', 'kulit', 'cerah-sedang', 'papan', 'seluncur', 'ski']"
🏂🏽,🏂🏽,snowboarder_medium_skin_tone,peselancar_salju_warna_kulit_sedang,peselancar_salju_warna_kulit_sedang_papan_seluncur_ski,\U0001f3c2\U0001f3fd,True,snowboarder_medium_skin,"['peselancar', 'salju', 'warna', 'kulit', 'sedang', 'papan', 'seluncur', 'ski']"
🏂🏾,🏂🏾,snowboarder_medium-dark_skin_tone,peselancar_salju_warna_kulit_gelap-sedang,peselancar_salju_warna_kulit_gelap-sedang_papan_seluncur_ski,\U0001f3c2\U0001f3fe,True,snowboarder,"['peselancar', 'salju', 'warna', 'kulit', 'gelap-sedang', 'papan', 'seluncur', 'ski']"
🏂🏿,🏂🏿,snowboarder_dark_skin_tone,peselancar_salju_warna_kulit_gelap,peselancar_salju_warna_kulit_gelap_papan_seluncur_ski,\U0001f3c2\U0001f3ff,True,snowboarder_dark_skin,"['peselancar', 'salju', 'warna', 'kulit', 'gelap', 'papan', 'seluncur', 'ski']"
🏌🏻,🏌🏻,person_golfing_light_skin_tone,orang_bermain_golf_warna_kulit_cerah,orang_bermain_golf_warna_kulit_cerah_bola,\U0001f3cc\U0001f3fb,True,person_golfing_light_skin,"['orang', 'bermain', 'golf', 'warna', 'kulit', 'cerah', 'bola']"
🏌🏼,🏌🏼,person_golfing_medium-light_skin_tone,orang_bermain_golf_warna_kulit_cerah-sedang,orang_bermain_golf_warna_kulit_cerah-sedang_bola,\U0001f3cc\U0001f3fc,True,person_golfing,"['orang', 'bermain', 'golf', 'warna', 'kulit', 'cerah-sedang', 'bola']"
🏌🏽,🏌🏽,person_golfing_medium_skin_tone,orang_bermain_golf_warna_kulit_sedang,orang_bermain_golf_warna_kulit_sedang_bola,\U0001f3cc\U0001f3fd,True,person_golfing_medium_skin,"['orang', 'bermain', 'golf', 'warna', 'kulit', 'sedang', 'bola']"
🏌🏾,🏌🏾,person_golfing_medium-dark_skin_tone,orang_bermain_golf_warna_kulit_gelap-sedang,orang_bermain_golf_warna_kulit_gelap-sedang_bola,\U0001f3cc\U0001f3fe,True,person_golfing,"['orang', 'bermain', 'golf', 'warna', 'kulit', 'gelap-sedang', 'bola']"
🏌🏿,🏌🏿,person_golfing_dark_skin_tone,orang_bermain_golf_warna_kulit_gelap,orang_bermain_golf_warna_kulit_gelap_bola,\U0001f3cc\U0001f3ff,True,person_golfing_dark_skin,"['orang', 'bermain', 'golf', 'warna', 'kulit', 'gelap', 'bola']"
🏌🏻‍♂️,🏌🏻‍♂️,man_golfing_light_skin_tone,pria_bermain_golf_warna_kulit_cerah,pria_bermain_golf_warna_kulit_cerah_bola_laki-laki,\U0001f3cc\U0001f3fb\u200d\u2642\ufe0f,True,man_golfing_light_skin,"['pria', 'bermain', 'golf', 'warna', 'kulit', 'cerah', 'bola', 'laki-laki']"
🏌🏼‍♂️,🏌🏼‍♂️,man_golfing_medium-light_skin_tone,pria_bermain_golf_warna_kulit_cerah-sedang,pria_bermain_golf_warna_kulit_cerah-sedang_bola_laki-laki,\U0001f3cc\U0001f3fc\u200d\u2642\ufe0f,True,man_golfing,"['pria', 'bermain', 'golf', 'warna', 'kulit', 'cerah-sedang', 'bola', 'laki-laki']"
🏌🏽‍♂️,🏌🏽‍♂️,man_golfing_medium_skin_tone,pria_bermain_golf_warna_kulit_sedang,pria_bermain_golf_warna_kulit_sedang_bola_laki-laki,\U0001f3cc\U0001f3fd\u200d\u2642\ufe0f,True,man_golfing_medium_skin,"['pria', 'bermain', 'golf', 'warna', 'kulit', 'sedang', 'bola', 'laki-laki']"
🏌🏾‍♂️,🏌🏾‍♂️,man_golfing_medium-dark_skin_tone,pria_bermain_golf_warna_kulit_gelap-sedang,pria_bermain_golf_warna_kulit_gelap-sedang_bola_laki-laki,\U0001f3cc\U0001f3fe\u200d\u2642\ufe0f,True,man_golfing,"['pria', 'bermain', 'golf', 'warna', 'kulit', 'gelap-sedang', 'bola', 'laki-laki']"
🏌🏿‍♂️,🏌🏿‍♂️,man_golfing_dark_skin_tone,pria_bermain_golf_warna_kulit_gelap,pria_bermain_golf_warna_kulit_gelap_bola_laki-laki,\U0001f3cc\U0001f3ff\u200d\u2642\ufe0f,True,man_golfing_dark_skin,"['pria', 'bermain', 'golf', 'warna', 'kulit', 'gelap', 'bola', 'laki-laki']"
🏌🏻‍♀️,🏌🏻‍♀️,woman_golfing_light_skin_tone,wanita_bermain_golf_warna_kulit_cerah,wanita_bermain_golf_warna_kulit_cerah_bola_perempuan,\U0001f3cc\U0001f3fb\u200d\u2640\ufe0f,True,woman_golfing_light_skin,"['wanita', 'bermain', 'golf', 'warna', 'kulit', 'cerah', 'bola', 'perempuan']"
🏌🏼‍♀️,🏌🏼‍♀️,woman_golfing_medium-light_skin_tone,wanita_bermain_golf_warna_kulit_cerah-sedang,wanita_bermain_golf_warna_kulit_cerah-sedang_bola_perempuan,\U0001f3cc\U0001f3fc\u200d\u2640\ufe0f,True,woman_golfing,"['wanita', 'bermain', 'golf', 'warna', 'kulit', 'cerah-sedang', 'bola', 'perempuan']"
🏌🏽‍♀️,🏌🏽‍♀️,woman_golfing_medium_skin_tone,wanita_bermain_golf_warna_kulit_sedang,wanita_bermain_golf_warna_kulit_sedang_bola_perempuan,\U0001f3cc\U0001f3fd\u200d\u2640\ufe0f,True,woman_golfing_medium_skin,"['wanita', 'bermain', 'golf', 'warna', 'kulit', 'sedang', 'bola', 'perempuan']"
🏌🏾‍♀️,🏌🏾‍♀️,woman_golfing_medium-dark_skin_tone,wanita_bermain_golf_warna_kulit_gelap-sedang,wanita_bermain_golf_warna_kulit_gelap-sedang_bola_perempuan,\U0001f3cc\U0001f3fe\u200d\u2640\ufe0f,True,woman_golfing,"['wanita', 'bermain', 'golf', 'warna', 'kulit', 'gelap-sedang', 'bola', 'perempuan']"
🏌🏿‍♀️,🏌🏿‍♀️,woman_golfing_dark_skin_tone,wanita_bermain_golf_warna_kulit_gelap,wanita_bermain_golf_warna_kulit_gelap_bola_perempuan,\U0001f3cc\U0001f3ff\u200d\u2640\ufe0f,True,woman_golfing_dark_skin,"['wanita', 'bermain', 'golf', 'warna', 'kulit', 'gelap', 'bola', 'perempuan']"
🏄🏻,🏄🏻,person_surfing_light_skin_tone,orang_berselancar_warna_kulit_cerah,orang_berselancar_warna_kulit_cerah_seluncur,\U0001f3c4\U0001f3fb,True,person_surfing_light_skin,"['orang', 'berselancar', 'warna', 'kulit', 'cerah', 'seluncur']"
🏄🏼,🏄🏼,person_surfing_medium-light_skin_tone,orang_berselancar_warna_kulit_cerah-sedang,orang_berselancar_warna_kulit_cerah-sedang_seluncur,\U0001f3c4\U0001f3fc,True,person_surfing,"['orang', 'berselancar', 'warna', 'kulit', 'cerah-sedang', 'seluncur']"
🏄🏽,🏄🏽,person_surfing_medium_skin_tone,orang_berselancar_warna_kulit_sedang,orang_berselancar_warna_kulit_sedang_seluncur,\U0001f3c4\U0001f3fd,True,person_surfing_medium_skin,"['orang', 'berselancar', 'warna', 'kulit', 'sedang', 'seluncur']"
🏄🏾,🏄🏾,person_surfing_medium-dark_skin_tone,orang_berselancar_warna_kulit_gelap-sedang,orang_berselancar_warna_kulit_gelap-sedang_seluncur,\U0001f3c4\U0001f3fe,True,person_surfing,"['orang', 'berselancar', 'warna', 'kulit', 'gelap-sedang', 'seluncur']"
🏄🏿,🏄🏿,person_surfing_dark_skin_tone,orang_berselancar_warna_kulit_gelap,orang_berselancar_warna_kulit_gelap_seluncur,\U0001f3c4\U0001f3ff,True,person_surfing_dark_skin,"['orang', 'berselancar', 'warna', 'kulit', 'gelap', 'seluncur']"
🏄🏻‍♂️,🏄🏻‍♂️,man_surfing_light_skin_tone,pria_berselancar_warna_kulit_cerah,pria_berselancar_warna_kulit_cerah_laki-laki_ombak_selancar,\U0001f3c4\U0001f3fb\u200d\u2642\ufe0f,True,man_surfing_light_skin,"['pria', 'berselancar', 'warna', 'kulit', 'cerah', 'laki-laki', 'ombak', 'selancar']"
🏄🏼‍♂️,🏄🏼‍♂️,man_surfing_medium-light_skin_tone,pria_berselancar_warna_kulit_cerah-sedang,pria_berselancar_warna_kulit_cerah-sedang_laki-laki_ombak_selancar,\U0001f3c4\U0001f3fc\u200d\u2642\ufe0f,True,man_surfing,"['pria', 'berselancar', 'warna', 'kulit', 'cerah-sedang', 'laki-laki', 'ombak', 'selancar']"
🏄🏽‍♂️,🏄🏽‍♂️,man_surfing_medium_skin_tone,pria_berselancar_warna_kulit_sedang,pria_berselancar_warna_kulit_sedang_laki-laki_ombak_selancar,\U0001f3c4\U0001f3fd\u200d\u2642\ufe0f,True,man_surfing_medium_skin,"['pria', 'berselancar', 'warna', 'kulit', 'sedang', 'laki-laki', 'ombak', 'selancar']"
🏄🏾‍♂️,🏄🏾‍♂️,man_surfing_medium-dark_skin_tone,pria_berselancar_warna_kulit_gelap-sedang,pria_berselancar_warna_kulit_gelap-sedang_laki-laki_ombak_selancar,\U0001f3c4\U0001f3fe\u200d\u2642\ufe0f,True,man_surfing,"['pria', 'berselancar', 'warna', 'kulit', 'gelap-sedang', 'laki-laki', 'ombak', 'selancar']"
🏄🏿‍♂️,🏄🏿‍♂️,man_surfing_dark_skin_tone,pria_berselancar_warna_kulit_gelap,pria_berselancar_warna_kulit_gelap_laki-laki_ombak_selancar,\U0001f3c4\U0001f3ff\u200d\u2642\ufe0f,True,man_surfing_dark_skin,"['pria', 'berselancar', 'warna', 'kulit', 'gelap', 'laki-laki', 'ombak', 'selancar']"
🏄🏻‍♀️,🏄🏻‍♀️,woman_surfing_light_skin_tone,wanita_berselancar_warna_kulit_cerah,wanita_berselancar_warna_kulit_cerah_ombak_perempuan_selancar,\U0001f3c4\U0001f3fb\u200d\u2640\ufe0f,True,woman_surfing_light_skin,"['wanita', 'berselancar', 'warna', 'kulit', 'cerah', 'ombak', 'perempuan', 'selancar']"
🏄🏼‍♀️,🏄🏼‍♀️,woman_surfing_medium-light_skin_tone,wanita_berselancar_warna_kulit_cerah-sedang,wanita_berselancar_warna_kulit_cerah-sedang_ombak_perempuan_selancar,\U0001f3c4\U0001f3fc\u200d\u2640\ufe0f,True,woman_surfing,"['wanita', 'berselancar', 'warna', 'kulit', 'cerah-sedang', 'ombak', 'perempuan', 'selancar']"
🏄🏽‍♀️,🏄🏽‍♀️,woman_surfing_medium_skin_tone,wanita_berselancar_warna_kulit_sedang,wanita_berselancar_warna_kulit_sedang_ombak_perempuan_selancar,\U0001f3c4\U0001f3fd\u200d\u2640\ufe0f,True,woman_surfing_medium_skin,"['wanita', 'berselancar', 'warna', 'kulit', 'sedang', 'ombak', 'perempuan', 'selancar']"
🏄🏾‍♀️,🏄🏾‍♀️,woman_surfing_medium-dark_skin_tone,wanita_berselancar_warna_kulit_gelap-sedang,wanita_berselancar_warna_kulit_gelap-sedang_ombak_perempuan_selancar,\U0001f3c4\U0001f3fe\u200d\u2640\ufe0f,True,woman_surfing,"['wanita', 'berselancar', 'warna', 'kulit', 'gelap-sedang', 'ombak', 'perempuan', 'selancar']"
🏄🏿‍♀️,🏄🏿‍♀️,woman_surfing_dark_skin_tone,wanita_berselancar_warna_kulit_gelap,wanita_berselancar_warna_kulit_gelap_ombak_perempuan_selancar,\U0001f3c4\U0001f3ff\u200d\u2640\ufe0f,True,woman_surfing_dark_skin,"['wanita', 'berselancar', 'warna', 'kulit', 'gelap', 'ombak', 'perempuan', 'selancar']"
🚣🏻,🚣🏻,person_rowing_boat_light_skin_tone,orang_mendayung_perahu_warna_kulit_cerah,orang_mendayung_perahu_warna_kulit_cerah_kendaraan,\U0001f6a3\U0001f3fb,True,person_rowing_boat_light_skin,"['orang', 'mendayung', 'perahu', 'warna', 'kulit', 'cerah', 'kendaraan']"
🚣🏼,🚣🏼,person_rowing_boat_medium-light_skin_tone,orang_mendayung_perahu_warna_kulit_cerah-sedang,orang_mendayung_perahu_warna_kulit_cerah-sedang_kendaraan,\U0001f6a3\U0001f3fc,True,person_rowing_boat,"['orang', 'mendayung', 'perahu', 'warna', 'kulit', 'cerah-sedang', 'kendaraan']"
🚣🏽,🚣🏽,person_rowing_boat_medium_skin_tone,orang_mendayung_perahu_warna_kulit_sedang,orang_mendayung_perahu_warna_kulit_sedang_kendaraan,\U0001f6a3\U0001f3fd,True,person_rowing_boat_medium_skin,"['orang', 'mendayung', 'perahu', 'warna', 'kulit', 'sedang', 'kendaraan']"
🚣🏾,🚣🏾,person_rowing_boat_medium-dark_skin_tone,orang_mendayung_perahu_warna_kulit_gelap-sedang,orang_mendayung_perahu_warna_kulit_gelap-sedang_kendaraan,\U0001f6a3\U0001f3fe,True,person_rowing_boat,"['orang', 'mendayung', 'perahu', 'warna', 'kulit', 'gelap-sedang', 'kendaraan']"
🚣🏿,🚣🏿,person_rowing_boat_dark_skin_tone,orang_mendayung_perahu_warna_kulit_gelap,orang_mendayung_perahu_warna_kulit_gelap_kendaraan,\U0001f6a3\U0001f3ff,True,person_rowing_boat_dark_skin,"['orang', 'mendayung', 'perahu', 'warna', 'kulit', 'gelap', 'kendaraan']"
🚣🏻‍♂️,🚣🏻‍♂️,man_rowing_boat_light_skin_tone,pria_mendayung_perahu_warna_kulit_cerah,pria_mendayung_perahu_warna_kulit_cerah_dayung_laki-laki,\U0001f6a3\U0001f3fb\u200d\u2642\ufe0f,True,man_rowing_boat_light_skin,"['pria', 'mendayung', 'perahu', 'warna', 'kulit', 'cerah', 'dayung', 'laki-laki']"
🚣🏼‍♂️,🚣🏼‍♂️,man_rowing_boat_medium-light_skin_tone,pria_mendayung_perahu_warna_kulit_cerah-sedang,pria_mendayung_perahu_warna_kulit_cerah-sedang_dayung_laki-laki,\U0001f6a3\U0001f3fc\u200d\u2642\ufe0f,True,man_rowing_boat,"['pria', 'mendayung', 'perahu', 'warna', 'kulit', 'cerah-sedang', 'dayung', 'laki-laki']"
🚣🏽‍♂️,🚣🏽‍♂️,man_rowing_boat_medium_skin_tone,pria_mendayung_perahu_warna_kulit_sedang,pria_mendayung_perahu_warna_kulit_sedang_dayung_laki-laki,\U0001f6a3\U0001f3fd\u200d\u2642\ufe0f,True,man_rowing_boat_medium_skin,"['pria', 'mendayung', 'perahu', 'warna', 'kulit', 'sedang', 'dayung', 'laki-laki']"
🚣🏾‍♂️,🚣🏾‍♂️,man_rowing_boat_medium-dark_skin_tone,pria_mendayung_perahu_warna_kulit_gelap-sedang,pria_mendayung_perahu_warna_kulit_gelap-sedang_dayung_laki-laki,\U0001f6a3\U0001f3fe\u200d\u2642\ufe0f,True,man_rowing_boat,"['pria', 'mendayung', 'perahu', 'warna', 'kulit', 'gelap-sedang', 'dayung', 'laki-laki']"
🚣🏿‍♂️,🚣🏿‍♂️,man_rowing_boat_dark_skin_tone,pria_mendayung_perahu_warna_kulit_gelap,pria_mendayung_perahu_warna_kulit_gelap_dayung_laki-laki,\U0001f6a3\U0001f3ff\u200d\u2642\ufe0f,True,man_rowing_boat_dark_skin,"['pria', 'mendayung', 'perahu', 'warna', 'kulit', 'gelap', 'dayung', 'laki-laki']"
🚣🏻‍♀️,🚣🏻‍♀️,woman_rowing_boat_light_skin_tone,wanita_mendayung_perahu_warna_kulit_cerah,wanita_mendayung_perahu_warna_kulit_cerah_dayung_perempuan,\U0001f6a3\U0001f3fb\u200d\u2640\ufe0f,True,woman_rowing_boat_light_skin,"['wanita', 'mendayung', 'perahu', 'warna', 'kulit', 'cerah', 'dayung', 'perempuan']"
🚣🏼‍♀️,🚣🏼‍♀️,woman_rowing_boat_medium-light_skin_tone,wanita_mendayung_perahu_warna_kulit_cerah-sedang,wanita_mendayung_perahu_warna_kulit_cerah-sedang_dayung_perempuan,\U0001f6a3\U0001f3fc\u200d\u2640\ufe0f,True,woman_rowing_boat,"['wanita', 'mendayung', 'perahu', 'warna', 'kulit', 'cerah-sedang', 'dayung', 'perempuan']"
🚣🏽‍♀️,🚣🏽‍♀️,woman_rowing_boat_medium_skin_tone,wanita_mendayung_perahu_warna_kulit_sedang,wanita_mendayung_perahu_warna_kulit_sedang_dayung_perempuan,\U0001f6a3\U0001f3fd\u200d\u2640\ufe0f,True,woman_rowing_boat_medium_skin,"['wanita', 'mendayung', 'perahu', 'warna', 'kulit', 'sedang', 'dayung', 'perempuan']"
🚣🏾‍♀️,🚣🏾‍♀️,woman_rowing_boat_medium-dark_skin_tone,wanita_mendayung_perahu_warna_kulit_gelap-sedang,wanita_mendayung_perahu_warna_kulit_gelap-sedang_dayung_perempuan,\U0001f6a3\U0001f3fe\u200d\u2640\ufe0f,True,woman_rowing_boat,"['wanita', 'mendayung', 'perahu', 'warna', 'kulit', 'gelap-sedang', 'dayung', 'perempuan']"
🚣🏿‍♀️,🚣🏿‍♀️,woman_rowing_boat_dark_skin_tone,wanita_mendayung_perahu_warna_kulit_gelap,wanita_mendayung_perahu_warna_kulit_gelap_dayung_perempuan,\U0001f6a3\U0001f3ff\u200d\u2640\ufe0f,True,woman_rowing_boat_dark_skin,"['wanita', 'mendayung', 'perahu', 'warna', 'kulit', 'gelap', 'dayung', 'perempuan']"
🏊🏻,🏊🏻,person_swimming_light_skin_tone,orang_berenang_warna_kulit_cerah,orang_berenang_warna_kulit_cerah_renang,\U0001f3ca\U0001f3fb,True,person_swimming_light_skin,"['orang', 'berenang', 'warna', 'kulit', 'cerah', 'renang']"
🏊🏼,🏊🏼,person_swimming_medium-light_skin_tone,orang_berenang_warna_kulit_cerah-sedang,orang_berenang_warna_kulit_cerah-sedang_renang,\U0001f3ca\U0001f3fc,True,person_swimming,"['orang', 'berenang', 'warna', 'kulit', 'cerah-sedang', 'renang']"
🏊🏽,🏊🏽,person_swimming_medium_skin_tone,orang_berenang_warna_kulit_sedang,orang_berenang_warna_kulit_sedang_renang,\U0001f3ca\U0001f3fd,True,person_swimming_medium_skin,"['orang', 'berenang', 'warna', 'kulit', 'sedang', 'renang']"
🏊🏾,🏊🏾,person_swimming_medium-dark_skin_tone,orang_berenang_warna_kulit_gelap-sedang,orang_berenang_warna_kulit_gelap-sedang_renang,\U0001f3ca\U0001f3fe,True,person_swimming,"['orang', 'berenang', 'warna', 'kulit', 'gelap-sedang', 'renang']"
🏊🏿,🏊🏿,person_swimming_dark_skin_tone,orang_berenang_warna_kulit_gelap,orang_berenang_warna_kulit_gelap_renang,\U0001f3ca\U0001f3ff,True,person_swimming_dark_skin,"['orang', 'berenang', 'warna', 'kulit', 'gelap', 'renang']"
🏊🏻‍♂️,🏊🏻‍♂️,man_swimming_light_skin_tone,pria_berenang_warna_kulit_cerah,pria_berenang_warna_kulit_cerah_laki-laki_renang,\U0001f3ca\U0001f3fb\u200d\u2642\ufe0f,True,man_swimming_light_skin,"['pria', 'berenang', 'warna', 'kulit', 'cerah', 'laki-laki', 'renang']"
🏊🏼‍♂️,🏊🏼‍♂️,man_swimming_medium-light_skin_tone,pria_berenang_warna_kulit_cerah-sedang,pria_berenang_warna_kulit_cerah-sedang_laki-laki_renang,\U0001f3ca\U0001f3fc\u200d\u2642\ufe0f,True,man_swimming,"['pria', 'berenang', 'warna', 'kulit', 'cerah-sedang', 'laki-laki', 'renang']"
